file_base,label,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_first,temperature_last,temperature_range,temperature_slope,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_first,humidity_last,humidity_range,humidity_slope,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_first,vibration_last,vibration_range,vibration_slope,acceleration_mean,acceleration_std,acceleration_min,acceleration_max,acceleration_first,acceleration_last,acceleration_range,acceleration_slope,noise_mean,noise_std,noise_min,noise_max,noise_first,noise_last,noise_range,noise_slope,outlier_score,is_outlier,defect_type,has_thumbnail
SD_DEF_NM_C_20250903-153939_01449,1,26.223999999999997,0.08593020423576296,26.12,26.33,26.33,26.12,0.2099999999999973,-0.05900000000000077,57.444,0.9812359553135014,56.0,58.82,58.82,56.0,2.8200000000000003,-0.6930000000000044,0.36917999999999995,0.03284280134215107,0.3226,0.4158,0.3226,0.4158,0.0932,0.023219999999999963,0.014879999999999999,0.003345085948073682,0.0101,0.0193,0.0101,0.0193,0.009200000000000002,0.0023599999999999997,86.02999999999999,0.20880613017820798,85.7,86.32,86.03,85.7,0.6199999999999903,-0.08200000000000708,1,False,불량(미납),False
SD_DEF_NM_C_20250903-115215_00846,1,25.214,0.031999999999999716,25.16,25.25,25.16,25.24,0.08999999999999986,0.02099999999999795,45.184000000000005,0.6387675633593188,44.33,46.13,46.13,44.33,1.8000000000000043,-0.45000000000000556,0.3792,0.015406102686922482,0.3579,0.4012,0.4012,0.3579,0.043300000000000005,-0.010870000000000045,0.04426,0.0004758150901348133,0.0435,0.0448,0.0435,0.0448,0.0013000000000000025,0.0003299999999999991,65.572,1.722862733940228,63.11,67.99,63.11,67.99,4.8799999999999955,1.2179999999999902,0,False,불량(미납),True
SD_DEF_NM_C_20250903-134703_01134,1,24.944,0.2508066984751403,24.6,25.32,24.6,25.32,0.7199999999999989,0.1769999999999974,49.582,0.15445387661046173,49.31,49.78,49.31,49.78,0.46999999999999886,0.10199999999999394,0.5614399999999999,0.005852384129566337,0.5537,0.5707,0.5537,0.5707,0.017000000000000015,0.004079999999999969,0.03636,0.0029520162601178214,0.0321,0.04,0.0321,0.04,0.007900000000000004,0.0020699999999999963,67.45599999999999,0.9861156118833129,65.98,68.84,65.98,68.84,2.8599999999999994,0.6949999999999895,0,False,불량(미납),False
SD_DEF_NM_C_20250903-143719_01277,1,24.625999999999998,0.21462525480474073,24.3,24.9,24.9,24.3,0.5999999999999979,-0.15100000000000413,43.338,0.41959027634110035,42.65,43.88,42.65,43.88,1.230000000000004,0.29199999999999476,0.25234,0.031871404110895396,0.2057,0.2949,0.2057,0.2949,0.0892,0.022499999999999996,0.03116,0.0036838023834076653,0.0261,0.0368,0.0261,0.0368,0.010699999999999998,0.0025899999999999947,89.224,0.3974216903995073,88.72,89.79,88.72,89.79,1.0700000000000074,0.27499999999999397,5,True,불량(미납),False
SD_DEF_NM_C_20250903-123900_00952,1,26.119999999999997,0.03405877273185333,26.06,26.16,26.06,26.16,0.10000000000000142,0.0209999999999988,62.73,0.4644566718220331,61.82,63.07,61.82,63.07,1.25,0.2719999999999897,0.25164,0.0068429818062011516,0.2402,0.2597,0.2402,0.2597,0.01949999999999999,0.004729999999999961,0.027339999999999996,0.0016499696966914273,0.0255,0.0299,0.0255,0.0299,0.004400000000000001,0.0011299999999999997,63.339999999999996,1.4455587155145235,61.17,65.23,65.23,61.17,4.060000000000002,-1.0180000000000078,0,False,불량(미납),False
SD_DEF_NM_C_20250903-120007_00863,1,24.938,0.03969886648255778,24.89,24.99,24.89,24.98,0.09999999999999787,0.02599999999999687,42.864,0.9672765891925628,41.64,44.36,44.36,41.64,2.719999999999999,-0.6789999999999987,0.59614,0.005926077961012655,0.5847,0.6,0.5847,0.6,0.01529999999999998,0.003459999999999897,0.025240000000000002,0.0033487908265521743,0.0199,0.0294,0.0199,0.0294,0.009499999999999998,0.002339999999999997,67.614,0.9281508498083734,66.21,68.84,68.84,66.21,2.6300000000000097,-0.654000000000008,0,False,불량(미납),True
SD_DEF_NM_C_20250903-154439_01459,1,25.52,0.37234392703520797,24.97,26.03,26.03,24.97,1.0600000000000023,-0.26300000000000207,76.18,0.1584929020492711,75.89,76.35,76.35,76.17,0.45999999999999375,-0.06700000000001104,0.3699,0.0189809378061254,0.3419,0.3956,0.3419,0.3956,0.053700000000000025,0.013389999999999987,0.0354,0.00041952353926806037,0.0347,0.0359,0.0347,0.0355,0.0011999999999999997,0.0002299999999999947,65.042,0.26209921785461116,64.62,65.39,64.62,65.39,0.769999999999996,0.17699999999999327,4,True,불량(미납),False
SD_DEF_NM_C_20250903-110559_00744,1,23.442,0.1929144888285993,23.16,23.7,23.7,23.16,0.5399999999999991,-0.13600000000000173,44.54,0.8071926659726271,43.38,45.55,45.55,43.38,2.1699999999999946,-0.5670000000000024,0.57428,0.00864994797672218,0.5613,0.5862,0.5862,0.5613,0.024900000000000033,-0.006080000000000052,0.0293,0.001805547008526779,0.027,0.0319,0.0319,0.027,0.004899999999999998,-0.001270000000000005,63.51800000000001,0.7725904477794161,62.47,64.77,64.77,62.47,2.299999999999997,-0.5380000000000047,0,False,불량(미납),True
SD_DEF_NM_C_20250903-124325_00965,1,25.154000000000003,0.3706534769835569,24.64,25.69,25.69,24.64,1.0500000000000007,-0.2620000000000027,52.202,0.5203614128660966,51.37,52.83,51.37,52.83,1.4600000000000009,0.35599999999999127,0.57966,0.006950568322087041,0.5705,0.5898,0.5898,0.5705,0.019299999999999984,-0.004899999999999998,0.019540000000000002,0.00348057466519539,0.0147,0.0246,0.0246,0.0147,0.0099,-0.0024600000000000025,61.95799999999999,1.0300563091404276,60.61,63.53,60.61,63.53,2.9200000000000017,0.7249999999999931,0,False,불량(미납),False
SD_DEF_NM_C_20250903-143658_01275,1,24.918,0.21207545826898488,24.62,25.2,25.2,24.62,0.5799999999999983,-0.14900000000000585,56.622,0.536596682807489,55.8,57.38,55.8,57.38,1.5800000000000054,0.37599999999999945,0.38739999999999997,0.026006537639601313,0.3486,0.4232,0.3486,0.4232,0.0746,0.018349999999999964,0.02898,0.002970791140420343,0.0248,0.0332,0.0332,0.0248,0.008400000000000001,-0.002100000000000004,84.52199999999999,1.10779781548801,83.1,86.18,83.1,86.18,3.0800000000000125,0.7769999999999924,0,False,불량(미납),False
SD_DEF_NM_C_20250903-155842_01492,1,25.288,0.18323755073674208,25.04,25.57,25.57,25.04,0.5300000000000011,-0.12900000000000303,65.22,1.0071941223021534,63.66,66.65,66.65,63.66,2.990000000000009,-0.7030000000000152,0.2641,0.006313477647065841,0.2569,0.2741,0.2741,0.2569,0.017199999999999993,-0.004380000000000014,0.027779999999999992,0.0031179480431848114,0.0233,0.0319,0.0233,0.0319,0.008599999999999997,0.0021999999999999975,63.914,0.822498632217706,62.77,65.08,62.77,65.08,2.309999999999995,0.5809999999999846,0,False,불량(미납),False
SD_DEF_NM_C_20250903-145038_01323,1,23.714,0.4413434037118943,23.1,24.35,24.35,23.1,1.25,-0.3120000000000034,47.687999999999995,0.0655438784326953,47.6,47.79,47.6,47.79,0.18999999999999773,0.037999999999995225,0.56654,0.009093426196984292,0.5528,0.5796,0.5796,0.5528,0.026800000000000046,-0.0063800000000000774,0.010860000000000002,0.000739188744503053,0.01,0.0121,0.0121,0.01,0.0020999999999999994,-0.0005100000000000004,65.40799999999999,0.7157765014304397,64.43,66.45,64.43,66.45,2.019999999999996,0.5029999999999958,0,False,불량(미납),False
SD_DEF_NM_C_20250903-125818_01001,1,23.979999999999997,0.20396078054371108,23.68,24.27,23.68,24.27,0.5899999999999999,0.1439999999999979,52.012,0.9824337127765925,50.75,53.46,50.75,53.46,2.710000000000001,0.691999999999993,0.28219999999999995,0.02975009243683118,0.2425,0.3273,0.3273,0.2425,0.08479999999999999,-0.020940000000000007,0.01358,0.00048332183894378314,0.0129,0.0142,0.0129,0.0142,0.0013000000000000008,0.0003399999999999994,75.022,0.04399999999999977,75.0,75.11,75.11,75.0,0.10999999999999943,-0.02200000000001853,0,False,불량(미납),False
SD_DEF_NM_C_20250903-110855_00747,1,26.55,0.07014271166699994,26.44,26.65,26.44,26.65,0.2099999999999973,0.04899999999999464,57.336,0.5167049448186095,56.62,58.13,56.62,58.13,1.5100000000000051,0.362999999999996,0.25694000000000006,0.004770995703204932,0.2494,0.2625,0.2625,0.2494,0.0131,-0.0033200000000000096,0.024399999999999998,0.0038194240403495393,0.019,0.0297,0.019,0.0297,0.010700000000000001,0.0026999999999999975,75.05199999999999,0.10400000000000205,75.0,75.26,75.26,75.0,0.2600000000000051,-0.05200000000001121,0,False,불량(미납),True
SD_DEF_NM_C_20250903-162511_01570,1,24.080000000000002,0.16431676725155003,23.86,24.34,24.34,23.86,0.4800000000000004,-0.11500000000000488,54.598,1.0208702170207542,53.21,56.02,56.02,53.21,2.8100000000000023,-0.7180000000000092,0.39966,0.007871619909523068,0.3902,0.4124,0.3902,0.4124,0.022199999999999998,0.005459999999999959,0.042,0.0013416407864998744,0.04,0.0439,0.0439,0.04,0.0039000000000000007,-0.0009400000000000037,68.50999999999999,0.10411532067856272,68.37,68.67,68.58,68.46,0.29999999999999716,0.0059999999999893385,0,False,불량(미납),False
SD_DEF_NM_C_20250903-135837_01169,1,23.182,0.03969886648255836,23.11,23.22,23.11,23.21,0.10999999999999943,0.02299999999999865,49.90599999999999,1.361610810767893,48.03,51.86,48.03,51.86,3.8299999999999983,0.9619999999999983,0.21256,0.016632209714887554,0.2,0.2414,0.2414,0.2,0.04139999999999999,-0.010420000000000013,0.0246,0.0043081318457076035,0.0184,0.0303,0.0184,0.0303,0.0119,0.0030399999999999984,77.898,0.9475948501337512,76.8,79.29,79.29,76.8,2.490000000000009,-0.6600000000000085,0,False,불량(미납),False
SD_DEF_NM_C_20250903-160533_01522,1,26.992,0.01599999999999966,26.96,27.0,26.96,27.0,0.03999999999999915,0.007999999999997554,77.21,0.20029977533686796,76.95,77.51,77.18,77.51,0.5600000000000023,0.10599999999999138,0.41928,0.02465176667097107,0.3827,0.4516,0.3827,0.4516,0.06890000000000002,0.017369999999999965,0.012140000000000001,0.002018514305126421,0.01,0.0153,0.0153,0.01,0.005299999999999999,-0.0013900000000000015,74.01,0.2803569153775222,73.67,74.34,74.34,73.67,0.6700000000000017,-0.18700000000000483,5,True,불량(미납),False
SD_DEF_NM_C_20250903-151132_01381,1,26.694,0.053141321022345735,26.63,26.77,26.77,26.63,0.14000000000000057,-0.03700000000000307,57.774,0.6617733751066137,56.89,58.76,56.89,58.76,1.8699999999999974,0.46699999999999137,0.20877999999999997,0.012241633877877568,0.2,0.2312,0.2312,0.2,0.031199999999999978,-0.007510000000000018,0.0477,0.0008831760866327849,0.0465,0.0487,0.0465,0.0487,0.0022000000000000006,0.0006099999999999952,74.934,0.1319999999999993,74.67,75.0,74.67,75.0,0.3299999999999983,0.06599999999998764,0,False,불량(미납),False
SD_DEF_NM_C_20250903-114928_00839,1,25.558,0.12890306435457663,25.38,25.75,25.75,25.38,0.370000000000001,-0.09100000000000089,42.18,1.2186714077223588,40.6,44.05,44.05,40.6,3.4499999999999957,-0.856000000000004,0.20274,0.005479999999999996,0.2,0.2137,0.2137,0.2,0.01369999999999999,-0.002740000000000022,0.04776,0.00044542114902640145,0.0471,0.0485,0.0485,0.0471,0.0013999999999999985,-0.00029000000000000217,71.228,0.21008569680014055,70.89,71.48,71.48,70.89,0.5900000000000034,-0.09500000000000437,0,False,불량(미납),True
SD_DEF_NM_C_20250903-124245_00960,1,26.580000000000002,0.02280350850198352,26.54,26.6,26.57,26.54,0.060000000000002274,-0.007000000000000971,50.346000000000004,0.7536205941984327,49.28,51.46,49.28,51.46,2.1799999999999997,0.5279999999999955,0.25227999999999995,0.02924376172793096,0.2116,0.2945,0.2945,0.2116,0.08289999999999997,-0.02067000000000004,0.016460000000000002,0.0031984996482726084,0.0119,0.0211,0.0119,0.0211,0.0092,0.002259999999999999,83.32400000000001,0.10965400129498204,83.15,83.48,83.27,83.48,0.3299999999999983,0.06299999999998994,0,False,불량(미납),False
SD_DEF_NM_C_20250903-131435_01055,1,25.692,0.31713719428663706,25.24,26.15,26.15,25.24,0.9100000000000001,-0.2240000000000028,41.78,0.42656769685478824,41.24,42.41,41.24,42.41,1.1699999999999946,0.2989999999999938,0.5584,0.010830881773890804,0.5433,0.5732,0.5732,0.5433,0.029900000000000038,-0.007650000000000056,0.012440000000000001,0.0014347125147568761,0.0103,0.0141,0.0141,0.0103,0.0037999999999999996,-0.001000000000000002,66.874,0.8036566431007703,65.84,68.06,65.84,68.06,2.219999999999999,0.5659999999999884,0,False,불량(미납),False
SD_DEF_NM_C_20250903-154559_01465,1,24.04,0.09380831519646879,23.93,24.17,24.17,23.94,0.240000000000002,-0.06400000000000304,58.212,1.1247293007652999,56.7,59.77,59.77,56.7,3.0700000000000003,-0.7920000000000043,0.44436,0.0012611106216347538,0.4425,0.4459,0.4433,0.4425,0.003400000000000014,-6.000000000007568e-05,0.046700000000000005,0.0009423375191511793,0.0454,0.0479,0.0454,0.0479,0.0024999999999999953,0.0006599999999999957,61.902,0.08280096617793639,61.82,62.05,61.93,61.87,0.22999999999999687,0.00899999999999735,0,False,불량(미납),False
SD_DEF_NM_C_20250903-122009_00915,1,23.018,0.03599999999999995,23.0,23.09,23.09,23.0,0.08999999999999986,-0.01800000000000132,74.912,0.6717261346709713,73.85,75.76,75.76,73.85,1.9100000000000108,-0.4680000000000061,0.36648000000000003,0.04475258204841371,0.3059,0.4319,0.4319,0.3059,0.126,-0.031610000000000076,0.010360000000000001,0.00045869379764718857,0.01,0.0111,0.0111,0.01,0.0011000000000000003,-0.00029000000000000125,66.956,1.079195997027416,65.44,68.47,68.47,65.44,3.030000000000001,-0.7630000000000033,0,False,불량(미납),False
SD_DEF_NM_C_20250903-150110_01350,1,26.964,0.0719999999999999,26.82,27.0,26.82,27.0,0.17999999999999972,0.0359999999999969,70.014,0.38588081061384705,69.58,70.72,70.72,69.58,1.1400000000000006,-0.24800000000000777,0.2894,0.008875584487795728,0.2763,0.3023,0.2763,0.3023,0.026000000000000023,0.006230000000000005,0.022899999999999997,0.0028955137713366176,0.0191,0.0271,0.0271,0.0191,0.008,-0.00204,70.59400000000001,0.47668018628845804,69.87,71.28,69.87,71.28,1.4099999999999966,0.3349999999999955,0,False,불량(미납),False
SD_DEF_NM_C_20250903-134347_01124,1,26.528000000000002,0.22929457036746384,26.21,26.86,26.86,26.21,0.6499999999999986,-0.16200000000000014,67.994,0.4485799817200937,67.33,68.72,67.33,68.72,1.3900000000000006,0.3009999999999946,0.24889999999999998,0.001544020725249491,0.2466,0.2512,0.2512,0.2466,0.004599999999999965,-0.0008100000000000013,0.018779999999999998,0.0011320777358467926,0.017,0.0204,0.0204,0.017,0.0034000000000000002,-0.0007900000000000026,73.022,0.888355784581828,71.67,74.1,74.1,71.67,2.4299999999999926,-0.6150000000000044,0,False,불량(미납),False
SD_DEF_NM_C_20250903-134356_01125,1,24.254,0.3168343415730059,23.81,24.71,23.81,24.71,0.9000000000000021,0.2239999999999979,50.39,0.7036476390921804,49.39,51.4,51.4,49.39,2.009999999999998,-0.4940000000000022,0.3564,0.0036975667674837213,0.3499,0.3599,0.3581,0.3499,0.010000000000000009,-0.002090000000000039,0.04986,0.00012000000000000159,0.0497,0.05,0.0497,0.0498,0.00030000000000000165,1.9999999999989817e-05,67.14399999999999,0.4527515875179247,66.46,67.64,67.64,66.46,1.1800000000000068,-0.31300000000000533,0,False,불량(미납),False
SD_DEF_NM_C_20250903-160017_01498,1,23.57,0.22351733713517663,23.25,23.85,23.85,23.25,0.6000000000000014,-0.15700000000000294,48.83800000000001,1.186564789634347,47.18,50.45,50.45,47.18,3.270000000000003,-0.8360000000000062,0.2425,0.03349519368506472,0.2,0.2905,0.2905,0.2,0.09049999999999997,-0.02354000000000004,0.019880000000000002,0.003359404709170957,0.0149,0.0244,0.0149,0.0244,0.009500000000000001,0.0023699999999999997,77.33999999999999,0.33484324690815775,76.9,77.82,77.82,77.03,0.9199999999999875,-0.2200000000000046,0,False,불량(미납),False
SD_DEF_NM_C_20250903-151300_01383,1,25.02,0.22653917983430558,24.69,25.34,24.69,25.34,0.6499999999999986,0.1599999999999992,55.616,0.8028598881498548,54.56,56.76,56.76,54.56,2.1999999999999957,-0.5630000000000054,0.23969999999999997,0.021770346804770933,0.2105,0.2714,0.2714,0.2105,0.06089999999999998,-0.015360000000000026,0.010760000000000002,0.0011620671237067156,0.01,0.013,0.013,0.01,0.002999999999999999,-0.0006800000000000008,85.612,0.4874587162006645,85.02,86.47,86.47,85.02,1.4500000000000028,-0.3260000000000094,1,False,불량(미납),False
SD_DEF_NM_C_20250903-124316_00963,1,25.901999999999997,0.41315372441743786,25.32,26.5,26.5,25.32,1.1799999999999997,-0.2920000000000053,57.9,0.6392182725798748,57.03,58.76,57.03,58.76,1.7299999999999969,0.44899999999999407,0.24084000000000003,0.024897035968162964,0.2061,0.2755,0.2061,0.2755,0.06940000000000002,0.017549999999999996,0.04358,0.001018626526259748,0.0421,0.045,0.045,0.0421,0.0029,-0.0007100000000000021,67.384,0.7381490364418296,66.19,68.37,68.37,66.19,2.180000000000007,-0.5150000000000082,0,False,불량(미납),False
SD_DEF_NM_C_20250903-141702_01221,1,26.708,0.08447484832777158,26.61,26.84,26.61,26.84,0.23000000000000043,0.05799999999999997,55.372,0.40320714279387515,54.78,55.95,54.78,55.95,1.1700000000000017,0.2839999999999937,0.4359,0.012250551008015923,0.4188,0.4521,0.4521,0.4188,0.033299999999999996,-0.008630000000000025,0.040100000000000004,0.00020000000000000017,0.04,0.0405,0.0405,0.04,0.0005000000000000004,-0.00010000000000000633,60.266000000000005,0.2611972434770319,60.0,60.6,60.55,60.0,0.6000000000000014,-0.17000000000000906,0,False,불량(미납),False
SD_DEF_NM_C_20250903-112446_00781,1,25.651999999999997,0.434207323752145,25.04,26.27,25.04,26.27,1.2300000000000004,0.30699999999999705,62.19599999999999,0.5817078304441151,61.33,63.05,63.05,61.33,1.7199999999999989,-0.4090000000000045,0.23398,0.02931773524677511,0.2,0.2784,0.2784,0.2,0.07839999999999997,-0.020430000000000004,0.028340000000000004,0.0005425863986500208,0.0279,0.0294,0.0279,0.0294,0.0014999999999999979,0.00031999999999999634,60.588,0.5731805998112637,60.0,61.47,61.47,60.0,1.4699999999999989,-0.3930000000000017,0,False,불량(미납),True
SD_DEF_NM_C_20250903-112351_00780,1,24.330000000000002,0.061644140029689716,24.25,24.41,24.41,24.25,0.16000000000000014,-0.04300000000000021,61.346000000000004,1.1439335645045123,60.0,62.91,62.91,60.0,2.9099999999999966,-0.7950000000000065,0.43826,0.035585761197422766,0.3892,0.4885,0.4885,0.3892,0.0993,-0.025140000000000055,0.0314,0.0009121403400793095,0.0303,0.0329,0.0308,0.0329,0.002599999999999998,0.0005799999999999951,74.42999999999999,0.10881176406988567,74.24,74.53,74.24,74.52,0.29000000000000625,0.04599999999999644,0,False,불량(미납),True
SD_DEF_NM_C_20250903-153730_01445,1,26.024,0.15409088227406553,25.81,26.22,25.81,26.22,0.41000000000000014,0.1079999999999977,43.276,0.17828067758453217,42.96,43.5,43.5,42.96,0.5399999999999991,-0.11300000000000684,0.49765999999999994,0.004679999999999995,0.4883,0.5,0.4883,0.5,0.011699999999999988,0.002339999999999945,0.04708,0.0007359347797189651,0.046,0.048,0.0478,0.046,0.0020000000000000018,-0.0004900000000000112,66.808,0.3503940638766575,66.3,67.24,67.24,66.3,0.9399999999999977,-0.24300000000000238,0,False,불량(미납),False
SD_DEF_NM_C_20250903-150838_01374,1,26.424,0.0909065454189082,26.29,26.54,26.54,26.29,0.25,-0.06400000000000293,78.44,0.8867919710958121,77.34,79.71,77.34,79.71,2.3699999999999903,0.615999999999989,0.40062,0.014558763683774801,0.3799,0.4203,0.4203,0.3799,0.04039999999999999,-0.010280000000000051,0.02008,0.00019390719429665315,0.0199,0.0204,0.0202,0.0199,0.0005000000000000004,-0.00010000000000000368,72.35000000000001,0.6029593684486546,71.43,73.26,73.26,71.43,1.8299999999999983,-0.41800000000001064,5,True,불량(미납),False
SD_DEF_NM_C_20250903-113700_00808,1,26.242,0.21994544778194447,25.93,26.57,26.57,25.93,0.6400000000000006,-0.1550000000000015,51.938,0.27701263509089435,51.51,52.27,51.51,52.27,0.7600000000000051,0.18999999999999995,0.5145200000000001,0.005929721747266052,0.5058,0.5222,0.5222,0.5058,0.01639999999999997,-0.004160000000000067,0.024659999999999998,0.0016304600577751061,0.0219,0.0267,0.0267,0.0219,0.004800000000000002,-0.0011200000000000027,66.038,0.3729557614516759,65.48,66.47,66.47,65.48,0.9899999999999949,-0.2600000000000033,0,False,불량(미납),True
SD_DEF_NM_C_20250903-123447_00943,1,24.988,0.21385976713725305,24.69,25.28,24.69,25.28,0.5899999999999999,0.15100000000000002,53.33,0.5192301994298872,52.66,54.16,54.16,52.66,1.5,-0.3550000000000082,0.50044,0.0008799999999999919,0.5,0.5022,0.5022,0.5,0.0021999999999999797,-0.0004400000000000164,0.01426,0.0008014985963805554,0.013,0.0154,0.013,0.0154,0.002400000000000001,0.0005599999999999991,63.114,1.4655729255141137,60.9,65.07,60.9,65.07,4.169999999999995,1.0319999999999856,0,False,불량(미납),False
SD_DEF_NM_C_20250903-142504_01235,1,26.598000000000003,0.020396078054370704,26.57,26.63,26.63,26.61,0.05999999999999872,-0.004000000000004384,76.90799999999999,0.7457720831460511,75.89,78.14,78.14,75.89,2.25,-0.5120000000000033,0.47694000000000003,0.011156451048608613,0.4597,0.4917,0.4917,0.4597,0.03200000000000003,-0.00785000000000008,0.03812,0.00191666376811375,0.0352,0.04,0.0352,0.04,0.004799999999999999,0.0012999999999999993,66.68199999999999,1.1687497593582628,65.03,68.38,68.38,65.03,3.3499999999999943,-0.8260000000000096,5,True,불량(미납),False
SD_DEF_NM_C_20250903-133221_01098,1,23.574,0.2693399339125191,23.22,23.97,23.22,23.97,0.75,0.18999999999999728,51.989999999999995,0.5322781227892045,51.27,52.78,52.78,51.27,1.509999999999998,-0.37299999999999606,0.27876,0.03884366615035198,0.2222,0.3315,0.2222,0.3315,0.10930000000000001,0.027439999999999947,0.0178,0.0012214745187681976,0.0163,0.0196,0.0196,0.0163,0.003300000000000001,-0.000850000000000002,89.39399999999999,0.7213764620501569,88.16,90.0,88.16,90.0,1.8400000000000034,0.4689999999999878,5,True,불량(미납),False
SD_DEF_NM_C_20250903-155109_01474,1,24.875999999999998,0.10613199329137357,24.72,25.01,25.01,24.72,0.2900000000000027,-0.0740000000000049,78.33200000000001,0.12544321424453356,78.12,78.51,78.12,78.36,0.39000000000000057,0.06299999999999137,0.31595999999999996,0.03330072671879698,0.2696,0.3631,0.3631,0.2696,0.09349999999999997,-0.02353000000000003,0.028739999999999998,0.0027918452679186927,0.025,0.0329,0.0329,0.025,0.007899999999999997,-0.001970000000000002,69.128,1.4030880228980656,67.05,70.99,67.05,70.99,3.9399999999999977,0.9899999999999963,5,True,불량(미납),False
SD_DEF_NM_C_20250903-154919_01470,1,26.451999999999998,0.03187475490101898,26.4,26.5,26.4,26.5,0.10000000000000142,0.019999999999998484,56.593999999999994,0.13032267646115897,56.39,56.76,56.76,56.63,0.36999999999999744,-0.055000000000010624,0.50574,0.007006168710500768,0.5,0.5182,0.5182,0.5,0.018199999999999994,-0.004510000000000041,0.023440000000000003,0.001153429668423697,0.0222,0.0253,0.0222,0.0253,0.0030999999999999986,0.0007399999999999986,66.13799999999999,1.1645840459151056,64.5,67.8,67.8,64.5,3.299999999999997,-0.8229999999999973,0,False,불량(미납),False
SD_DEF_NM_C_20250903-142848_01244,1,25.238000000000003,0.037094473981982026,25.19,25.29,25.19,25.27,0.09999999999999787,0.023999999999997714,46.792,0.34833317384366497,46.33,47.21,46.33,47.21,0.8800000000000026,0.24199999999999533,0.58208,0.012290549214742194,0.5644,0.5989,0.5644,0.5989,0.034499999999999975,0.00867999999999994,0.039760000000000004,0.00038781438859330667,0.039,0.04,0.039,0.04,0.0010000000000000009,0.0002199999999999952,70.868,1.037562528236251,69.32,72.3,72.3,69.32,2.980000000000004,-0.7290000000000133,0,False,불량(미납),False
SD_DEF_NM_C_20250903-143150_01262,1,23.631999999999998,0.1690443728729237,23.41,23.89,23.41,23.89,0.4800000000000004,0.11899999999999994,42.84,0.6070255348830069,41.94,43.63,43.63,41.94,1.6900000000000048,-0.4260000000000049,0.35778000000000004,0.009025164818439612,0.3442,0.3708,0.3708,0.3442,0.026600000000000013,-0.006320000000000034,0.01082,0.0012781236246936362,0.01,0.0133,0.0133,0.01,0.003299999999999999,-0.000740000000000002,76.484,0.6302888226837002,75.71,77.51,77.51,75.71,1.8000000000000114,-0.4390000000000093,0,False,불량(미납),False
SD_DEF_NM_C_20250903-144306_01299,1,24.292,0.2499119845065455,23.94,24.62,24.62,23.94,0.6799999999999997,-0.17600000000000385,57.751999999999995,0.3319879515886082,57.18,58.17,57.18,58.17,0.990000000000002,0.22499999999999082,0.51596,0.013128533809988071,0.5,0.5352,0.5352,0.5,0.03520000000000001,-0.009200000000000087,0.02064,0.0028118321429274544,0.017,0.0247,0.017,0.0247,0.0076999999999999985,0.0019799999999999983,70.064,1.4542434459195628,67.91,72.08,72.08,67.91,4.170000000000002,-1.026999999999998,0,False,불량(미납),False
SD_DEF_NM_C_20250903-150103_01349,1,24.918,0.09558242516278745,24.8,25.06,24.8,25.06,0.259999999999998,0.06699999999999652,52.824,0.12611106216347462,52.6,52.98,52.6,52.8,0.37999999999999545,0.05199999999999477,0.32467999999999997,0.01683120910689424,0.2997,0.3464,0.2997,0.3464,0.046699999999999964,0.011819999999999928,0.039,0.001440833092346231,0.0363,0.04,0.0363,0.04,0.003700000000000002,0.0008699999999999977,76.96400000000001,0.37818513984555074,76.59,77.66,76.59,77.66,1.0699999999999932,0.24199999999998786,0,False,불량(미납),False
SD_DEF_NM_C_20250903-122054_00917,1,24.413999999999998,0.38897814848651796,23.87,24.97,23.87,24.97,1.0999999999999979,0.2749999999999958,48.562,0.4395179177234976,48.07,49.33,48.21,49.33,1.259999999999998,0.28299999999999415,0.5624,0.0009654014708917846,0.5615,0.5641,0.5628,0.5615,0.0026000000000000467,-0.0004700000000000586,0.010339999999999998,0.00017435595774162687,0.0101,0.0106,0.0106,0.0101,0.0005000000000000004,-0.00012000000000000065,68.628,0.07833262411026413,68.5,68.74,68.74,68.65,0.23999999999999488,-0.02800000000000815,0,False,불량(미납),False
SD_DEF_NM_C_20250903-121542_00905,1,24.488000000000003,0.13658696863171108,24.31,24.7,24.31,24.7,0.39000000000000057,0.09599999999999692,51.61800000000001,0.5619039063754595,50.86,52.45,52.45,50.86,1.5900000000000034,-0.3890000000000083,0.33999999999999997,0.03093328304593613,0.2979,0.3846,0.2979,0.3846,0.0867,0.021849999999999967,0.025979999999999996,0.00315556651015313,0.0213,0.0302,0.0213,0.0302,0.008900000000000002,0.0022199999999999976,84.152,0.28407041380615144,83.68,84.46,83.68,84.46,0.7799999999999869,0.17899999999999114,0,False,불량(미납),False
SD_DEF_NM_C_20250903-162713_01577,1,25.8,0.2722498852157698,25.39,26.18,26.18,25.39,0.7899999999999991,-0.1920000000000035,58.104,0.8965846306958417,56.96,59.46,56.96,59.46,2.5,0.6269999999999949,0.58832,0.004386524820401696,0.5811,0.5941,0.5811,0.5941,0.013000000000000012,0.003029999999999928,0.02862,0.0010721940122944177,0.0272,0.0303,0.0272,0.0303,0.003100000000000002,0.0007499999999999975,69.688,0.8267865504469716,68.6,70.92,68.6,70.92,2.3200000000000074,0.5830000000000011,0,False,불량(미납),False
